incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
11,44,4,0,4,23.76019,90.336776,mohammadpur,dhaka,dhaka,32.1,29.8,27.6,116,1.3,60.0,8.0,25.0,38.0,2,14471,32640,26160,58800,125.0,4.1,34433,79.6,37,10,7,5,19,41,15,1,robbery
7,30,5,1,0,23.904648,90.220426,dhamrai,dhaka,dhaka,27.1,24.9,22.7,308,41.0,89.0,7.0,71.0,36.0,2,32653,73020,62343,135363,117.0,4.1,49247,53.7,48,11,6,3,32,50,20,11,murder
4,18,3,0,4,23.71526,90.397816,chawkbazar,dhaka,dhaka,37.4,34.9,32.4,116,0.1,65.0,10.0,16.0,44.0,1,18818,43640,35146,78786,124.0,4.2,26877,69.5,26,14,3,0,17,25,10,4,rape
7,26,5,1,3,23.89998,90.320154,ashulia,dhaka,dhaka,34.8,32.7,30.6,353,5.4,84.0,7.0,58.0,43.0,2,32058,74891,64466,139357,116.0,4.3,59120,71.2,73,17,4,2,32,68,33,12,assault
9,38,4,0,3,23.894673,90.196124,dhamrai,dhaka,dhaka,32.8,29.3,25.7,353,8.1,78.0,7.0,58.0,41.0,2,11538,26689,23052,49741,116.0,4.3,24436,74.8,15,8,4,2,10,26,5,6,kidnap
7,26,2,0,2,23.737925,90.409698,aftabnagar,dhaka,dhaka,33.8,29.6,25.4,116,1.8,67.0,10.0,3.0,40.0,2,37883,85260,72199,157459,118.0,4.2,68967,84.2,93,31,11,4,31,94,60,11,robbery
4,17,6,1,3,23.752569,90.366746,mohammadpur,dhaka,dhaka,31.8,26.9,21.9,176,16.6,90.0,7.0,59.0,41.0,1,29528,66099,55756,121855,119.0,4.1,52347,71.2,65,9,11,4,37,73,26,12,assault
4,17,5,1,4,23.775685,90.431534,rampura,dhaka,dhaka,30.8,26.0,21.1,353,10.6,80.0,6.0,75.0,39.0,1,21679,56654,45770,102424,124.0,4.7,47705,61.0,31,11,6,1,16,34,18,6,assault
5,19,5,1,3,23.758891,90.346402,mohammadpur,dhaka,dhaka,37.4,34.0,30.5,176,19.3,74.0,6.0,52.0,45.0,1,11680,25588,21723,47311,118.0,4.1,18909,72.9,20,4,0,1,9,20,8,6,kidnap
9,36,6,1,3,23.760247,90.359865,mohammadpur,dhaka,dhaka,36.0,33.9,31.9,176,10.6,73.0,9.0,41.0,43.0,2,34943,85778,74119,159897,116.0,4.6,54924,71.0,79,22,7,5,51,83,29,21,assault
4,14,6,1,2,23.876517,90.283716,dhaka university,dhaka,dhaka,34.6,31.6,28.7,113,1.3,50.0,8.0,9.0,40.0,1,21483,48099,38528,86627,125.0,4.0,29993,73.9,55,7,7,5,28,46,23,5,robbery
5,22,6,1,4,23.733456,90.40862,uttarkhan,dhaka,dhaka,34.7,29.9,25.1,353,15.1,76.0,7.0,47.0,42.0,1,7499,18381,15183,33564,121.0,4.5,15535,69.0,13,3,2,1,5,11,11,4,kidnap
6,26,6,1,3,23.853546,90.288789,savar,dhaka,dhaka,35.5,32.4,29.3,353,10.4,77.0,7.0,41.0,43.0,2,12729,31983,27023,59006,118.0,4.6,22208,69.6,37,9,6,5,11,28,17,11,assault
9,37,5,1,1,23.715333,90.383077,chawkbazar,dhaka,dhaka,36.1,32.5,28.9,353,4.2,74.0,9.0,63.0,44.0,2,16319,37930,32603,70533,116.0,4.3,37613,78.4,40,5,8,2,25,33,19,5,assault
7,26,5,1,2,23.906138,90.20956,dhamrai,dhaka,dhaka,36.4,34.2,31.9,356,11.0,89.0,6.0,54.0,45.0,2,24981,62899,53156,116055,118.0,4.6,40733,74.4,67,13,4,3,26,69,30,14,assault
8,31,5,1,2,23.752107,90.381225,dhanmondi,dhaka,dhaka,31.0,27.7,24.4,176,6.7,73.0,9.0,46.0,38.0,2,24068,61736,52502,114238,118.0,4.7,56353,82.7,85,18,3,6,47,76,42,19,robbery
4,15,6,1,2,23.905902,90.328563,ashulia,dhaka,dhaka,32.8,29.5,26.2,353,3.5,83.0,9.0,42.0,41.0,1,14079,30715,26056,56771,118.0,4.0,28721,62.1,22,6,0,6,11,29,15,4,assault
8,33,5,1,3,23.708877,90.388716,bangshal,dhaka,dhaka,27.7,23.5,19.3,353,6.0,74.0,6.0,70.0,35.0,2,14798,35423,30338,65761,117.0,4.4,30784,67.9,26,4,3,2,12,39,13,9,kidnap
10,41,3,0,4,23.727303,90.393959,bangshal,dhaka,dhaka,32.7,28.5,24.4,143,1.4,67.0,9.0,2.0,39.0,2,16959,43252,36987,80239,117.0,4.7,39265,58.8,32,8,6,4,13,32,22,5,kidnap
7,27,6,1,2,23.705733,90.408696,aftabnagar,dhaka,dhaka,35.2,31.3,27.4,176,4.3,89.0,6.0,78.0,44.0,2,17770,44218,36430,80648,121.0,4.5,42730,74.6,21,5,2,1,16,39,13,9,assault
10,38,6,1,1,23.904329,90.327856,ashulia,dhaka,dhaka,37.0,33.9,30.8,143,1.5,54.0,9.0,4.0,42.0,2,13376,29295,25234,54529,116.0,4.1,19304,73.5,21,5,7,4,15,32,19,10,rape
7,28,5,1,4,23.735723,90.337659,hazaribagh,dhaka,dhaka,34.8,31.2,27.5,359,43.5,83.0,3.0,71.0,43.0,2,15363,35060,28140,63200,125.0,4.1,39687,56.1,19,5,2,0,12,23,8,2,murder
9,35,4,0,3,23.911743,90.22151,dhamrai,dhaka,dhaka,31.2,27.0,22.8,176,8.3,86.0,7.0,51.0,40.0,2,8860,21920,18217,40137,120.0,4.5,16877,64.4,10,5,1,0,8,15,7,3,kidnap
6,25,6,1,2,23.7117,90.415093,aftabnagar,dhaka,dhaka,33.2,28.7,24.2,356,18.2,71.0,8.0,57.0,40.0,2,17906,40135,33356,73491,120.0,4.1,35724,77.4,23,4,0,4,16,37,16,2,assault
6,25,6,1,4,23.715222,90.389535,chawkbazar,dhaka,dhaka,32.3,29.5,26.8,176,13.1,76.0,7.0,42.0,40.0,2,31972,68978,58982,127960,117.0,4.0,53431,67.7,52,9,8,2,23,56,23,6,robbery
3,11,2,0,3,23.852398,90.264446,savar,dhaka,dhaka,33.7,29.0,24.3,176,5.3,87.0,6.0,56.0,42.0,1,12465,32239,26480,58719,122.0,4.7,33774,80.8,20,6,3,2,16,27,15,6,robbery
5,20,5,1,4,23.783642,90.412953,gulshan,dhaka,dhaka,33.0,28.8,24.6,176,4.7,73.0,7.0,52.0,40.0,1,24400,54603,46475,101078,117.0,4.1,56134,77.2,57,16,8,5,34,62,47,6,assault
2,6,4,0,3,23.798433,90.419619,gulshan,dhaka,dhaka,28.2,25.6,23.1,113,1.5,52.0,9.0,6.0,33.0,3,16605,37710,32366,70076,117.0,4.2,46138,69.0,35,5,2,3,15,40,12,6,robbery
2,10,6,1,3,23.754762,90.420325,rampura,dhaka,dhaka,33.4,28.5,23.6,176,5.1,77.0,6.0,55.0,41.0,3,11462,27499,23679,51178,116.0,4.5,29007,76.8,22,8,3,4,17,39,15,3,robbery
12,48,3,0,2,23.75901,90.346157,dhanmondi,dhaka,dhaka,30.2,27.7,25.2,176,8.1,76.0,7.0,69.0,38.0,3,28390,63380,50913,114293,124.0,4.0,51052,73.1,74,23,10,5,36,70,23,17,robbery
1,2,3,0,0,23.737074,90.506879,demra,dhaka,dhaka,35.0,32.9,30.8,116,1.0,65.0,8.0,17.0,41.0,3,18182,45580,38059,83639,120.0,4.6,28536,57.6,27,6,4,4,16,36,12,10,rape
9,34,5,1,2,23.759639,90.37837,dhanmondi,dhaka,dhaka,31.4,29.2,27.1,113,0.2,67.0,10.0,26.0,38.0,2,15020,39303,31777,71080,124.0,4.7,27064,81.0,48,4,1,7,20,50,22,13,robbery
10,39,4,0,2,23.738034,90.361285,dhanmondi,dhaka,dhaka,29.6,27.0,24.5,116,0.8,68.0,9.0,26.0,36.0,2,12137,27260,22885,50145,119.0,4.1,31423,68.9,17,3,4,3,17,25,7,7,robbery
10,38,2,0,3,23.71374,90.503709,demra,dhaka,dhaka,31.5,26.5,21.5,353,18.6,87.0,6.0,79.0,40.0,2,15842,38179,32916,71095,116.0,4.5,29785,65.6,24,7,3,0,7,31,12,5,kidnap
7,29,5,1,4,23.758154,90.364651,hazaribagh,dhaka,dhaka,31.9,28.2,24.5,386,15.8,84.0,7.0,90.0,40.0,2,21008,49560,42228,91788,117.0,4.4,33834,59.5,28,11,2,1,13,24,11,3,murder
10,40,5,1,4,23.704838,90.380855,chawkbazar,dhaka,dhaka,31.1,28.5,26.0,176,7.6,76.0,7.0,71.0,39.0,2,11000,28905,23621,52526,122.0,4.8,22831,73.2,17,2,2,0,10,20,8,5,kidnap
6,26,0,0,2,23.854198,90.266468,savar,dhaka,dhaka,32.0,29.2,26.3,113,0.5,63.0,8.0,15.0,38.0,2,31012,70365,57850,128215,122.0,4.1,57125,84.0,83,20,18,6,47,92,38,17,robbery
8,30,6,1,1,23.71633,90.486611,demra,dhaka,dhaka,35.4,31.7,28.0,353,14.0,85.0,9.0,72.0,44.0,2,38275,83975,72727,156702,115.0,4.1,57381,77.7,76,18,11,1,31,82,36,11,assault
11,46,2,0,3,23.785167,90.411573,gulshan,dhaka,dhaka,33.8,30.1,26.4,113,1.1,58.0,10.0,25.0,40.0,2,11493,28898,23940,52838,121.0,4.6,35002,67.2,24,3,1,2,9,24,11,4,robbery
12,50,2,0,1,23.720599,90.390201,chawkbazar,dhaka,dhaka,29.8,26.7,23.6,113,0.8,66.0,9.0,20.0,36.0,3,14042,34271,28047,62318,122.0,4.4,33717,61.2,17,3,3,1,9,22,15,4,rape
5,20,6,1,0,23.720075,90.487655,demra,dhaka,dhaka,34.6,30.0,25.4,176,8.7,80.0,8.0,61.0,43.0,1,11758,25510,21838,47348,117.0,4.0,22700,58.1,18,4,1,3,6,22,9,3,kidnap
5,19,5,1,4,23.739379,90.499761,demra,dhaka,dhaka,35.7,33.7,31.6,386,31.9,83.0,5.0,94.0,44.0,1,15374,40178,33055,73233,122.0,4.8,29800,65.5,24,3,4,0,13,24,15,3,murder
7,27,5,1,4,23.741224,90.402918,buet,dhaka,dhaka,36.6,34.3,31.9,116,1.6,68.0,9.0,13.0,43.0,2,27112,58277,50406,108683,116.0,4.0,57572,67.8,61,15,8,6,36,78,39,8,robbery
6,24,4,0,0,23.73644,90.414166,aftabnagar,dhaka,dhaka,27.5,23.5,19.5,359,42.1,85.0,8.0,96.0,36.0,2,12783,32192,26995,59187,119.0,4.6,21211,52.2,18,7,1,2,11,23,8,2,bodyfound
5,22,5,1,4,23.907723,90.315222,ashulia,dhaka,dhaka,36.9,33.6,30.2,116,0.6,57.0,9.0,29.0,43.0,1,24577,59968,49257,109225,122.0,4.4,42051,78.4,84,24,8,8,28,76,50,12,robbery
11,45,2,0,3,23.908662,90.203631,dhamrai,dhaka,dhaka,29.8,26.1,22.5,353,6.3,83.0,8.0,74.0,38.0,2,21347,52473,43257,95730,121.0,4.5,37663,58.3,34,9,8,3,19,40,17,6,kidnap
5,20,5,1,3,23.898256,90.239823,dhamrai,dhaka,dhaka,31.2,26.6,22.0,176,4.5,85.0,9.0,55.0,40.0,1,6263,15595,13413,29008,116.0,4.6,15594,62.0,15,2,1,2,6,12,6,0,kidnap
5,22,5,1,4,23.907641,90.215173,dhamrai,dhaka,dhaka,35.7,33.4,31.1,308,19.7,94.0,3.0,99.0,45.0,1,14857,38220,32368,70588,118.0,4.8,25116,56.3,27,4,3,1,15,26,13,3,robbery
5,22,1,0,0,23.715447,90.489546,demra,dhaka,dhaka,36.5,33.6,30.7,113,0.5,56.0,9.0,33.0,42.0,1,15794,35063,29687,64750,118.0,4.1,32641,73.3,27,5,2,0,7,26,10,2,rape
12,50,0,0,3,23.719534,90.401413,bangshal,dhaka,dhaka,30.4,27.5,24.6,176,11.6,73.0,7.0,69.0,38.0,3,12580,32379,27307,59686,119.0,4.7,25456,72.1,23,8,2,4,18,35,17,8,kidnap
9,34,6,1,3,23.909927,90.213636,dhamrai,dhaka,dhaka,35.9,31.5,27.0,353,14.5,88.0,7.0,65.0,45.0,2,30748,70280,56776,127056,124.0,4.1,42681,61.2,49,11,5,2,17,47,27,7,assault
7,29,5,1,4,23.910189,90.30663,ashulia,dhaka,dhaka,28.6,25.5,22.5,386,42.9,86.0,7.0,95.0,37.0,2,20583,45125,38916,84041,116.0,4.1,34331,51.0,31,8,3,3,16,33,14,3,murder
9,36,5,1,4,23.756963,90.424549,rampura,dhaka,dhaka,32.6,29.3,26.1,113,0.6,52.0,9.0,24.0,38.0,2,31991,73236,60973,134209,120.0,4.2,58398,73.0,60,11,7,6,31,99,49,12,robbery
9,35,5,1,3,23.772955,90.339446,gabtoli,dhaka,dhaka,31.2,28.1,25.0,113,1.9,62.0,8.0,32.0,37.0,2,37709,85610,74137,159747,115.0,4.2,64534,79.6,82,26,15,4,36,110,39,13,robbery
8,32,3,0,1,23.734338,90.513465,demra,dhaka,dhaka,38.5,34.5,30.6,116,0.7,68.0,9.0,9.0,45.0,2,21570,53962,44980,98942,120.0,4.6,34312,74.3,38,8,2,1,28,44,26,11,rape
2,8,4,0,2,23.778889,90.405998,gulshan,dhaka,dhaka,32.5,30.3,28.2,113,1.7,66.0,8.0,16.0,39.0,3,32761,74195,62916,137111,118.0,4.2,64237,69.8,57,15,5,4,40,81,21,9,robbery
4,14,3,0,4,23.906093,90.205607,dhamrai,dhaka,dhaka,32.8,28.4,24.0,176,4.2,76.0,8.0,79.0,40.0,1,28131,66302,57297,123599,116.0,4.4,69828,65.7,55,11,7,2,22,50,18,7,robbery
10,42,5,1,0,23.746118,90.348036,hazaribagh,dhaka,dhaka,30.9,27.1,23.2,359,31.9,86.0,3.0,92.0,40.0,2,8171,17840,15360,33200,116.0,4.1,18496,54.5,8,1,3,1,2,12,7,3,bodyfound
7,27,5,1,2,23.726284,90.414176,aftabnagar,dhaka,dhaka,35.8,33.0,30.2,176,18.1,79.0,8.0,75.0,44.0,2,24912,55223,47656,102879,116.0,4.1,51891,66.8,56,12,7,6,25,51,26,10,assault
12,49,3,0,2,23.738552,90.424355,aftabnagar,dhaka,dhaka,30.2,25.7,21.2,113,0.6,61.0,9.0,13.0,36.0,3,30336,68642,58328,126970,118.0,4.2,51432,71.1,55,12,10,3,32,65,33,8,robbery
6,25,5,1,2,23.795401,90.466346,badda,dhaka,dhaka,32.1,28.6,25.2,176,8.4,78.0,8.0,51.0,40.0,2,21276,53780,46424,100204,116.0,4.7,46659,69.5,53,18,10,6,26,61,17,10,assault
9,34,4,0,4,23.796275,90.45797,badda,dhaka,dhaka,30.7,28.2,25.7,113,1.0,70.0,9.0,0.0,38.0,2,26862,66915,53565,120480,125.0,4.5,59914,83.5,87,19,9,8,57,102,49,24,robbery
9,36,2,0,0,23.720866,90.391574,buet,dhaka,dhaka,32.7,27.8,22.9,353,6.0,71.0,8.0,44.0,40.0,2,16552,40673,32997,73670,123.0,4.5,27636,64.3,33,6,3,3,16,30,13,7,kidnap
12,48,1,0,0,23.701636,90.390605,chawkbazar,dhaka,dhaka,28.0,24.5,21.0,116,1.0,62.0,10.0,35.0,34.0,3,7444,19156,15532,34688,123.0,4.7,18267,56.9,11,3,1,1,5,11,6,1,rape
12,46,5,1,3,23.709644,90.500237,demra,dhaka,dhaka,28.8,24.4,20.0,176,12.1,75.0,9.0,72.0,36.0,3,15864,37357,30682,68039,122.0,4.3,29998,68.9,26,5,4,2,12,28,9,9,kidnap
6,22,4,0,1,23.913731,90.223042,dhamrai,dhaka,dhaka,33.1,29.0,24.8,113,1.7,68.0,8.0,12.0,40.0,2,12040,28511,24432,52943,117.0,4.4,24606,66.6,17,5,2,1,7,19,7,3,rape
1,4,6,1,4,23.76948,90.358121,mohammadpur,dhaka,dhaka,30.6,26.1,21.6,113,1.8,64.0,10.0,1.0,37.0,3,16488,42692,35664,78356,120.0,4.8,28860,82.0,48,15,10,6,23,56,22,9,robbery
9,37,5,1,4,23.7092,90.401519,bangshal,dhaka,dhaka,31.2,27.0,22.9,143,1.3,59.0,9.0,39.0,37.0,2,21914,54758,46076,100834,119.0,4.6,39657,68.6,45,11,3,5,28,62,29,16,kidnap
10,42,5,1,2,23.873689,90.259406,savar,dhaka,dhaka,33.4,29.1,24.9,113,0.4,54.0,9.0,9.0,39.0,2,10318,25516,21277,46793,120.0,4.5,25641,76.1,35,15,4,8,19,36,9,4,robbery
5,21,6,1,0,23.726877,90.487991,demra,dhaka,dhaka,34.4,29.5,24.6,359,26.3,94.0,6.0,78.0,44.0,1,25142,58812,47089,105901,125.0,4.2,42559,63.4,35,9,6,2,17,47,20,4,murder
4,17,5,1,4,23.914362,90.334666,ashulia,dhaka,dhaka,36.1,32.3,28.4,308,25.1,89.0,5.0,73.0,45.0,1,12036,29637,24846,54483,119.0,4.5,30573,55.3,15,3,5,2,3,17,10,4,murder
9,36,6,1,4,23.730505,90.395121,chawkbazar,dhaka,dhaka,34.8,30.2,25.7,386,20.3,94.0,5.0,81.0,44.0,2,25466,58833,50552,109385,116.0,4.3,47659,64.4,45,11,6,3,28,39,27,12,murder
5,18,4,0,2,23.89725,90.211631,dhamrai,dhaka,dhaka,37.9,33.1,28.3,116,0.9,53.0,8.0,16.0,43.0,1,29571,76038,63965,140003,119.0,4.7,66067,84.9,75,16,11,2,43,83,33,21,robbery
7,30,1,0,1,23.911489,90.227025,dhamrai,dhaka,dhaka,30.3,27.9,25.6,308,38.7,87.0,5.0,84.0,39.0,2,10630,25318,20870,46188,121.0,4.3,20348,64.5,18,2,5,2,6,22,4,1,bodyfound
8,32,2,0,0,23.922077,90.309498,ashulia,dhaka,dhaka,34.7,30.9,27.1,176,3.1,74.0,7.0,50.0,42.0,2,12639,28439,23872,52311,119.0,4.1,28927,68.3,23,7,1,3,12,26,15,1,kidnap
6,23,5,1,1,23.880799,90.244539,dhaka university,dhaka,dhaka,36.6,33.1,29.7,353,6.3,82.0,8.0,44.0,45.0,2,26574,65416,55499,120915,118.0,4.6,45616,64.0,49,14,4,6,23,73,23,12,assault
9,35,6,1,2,23.798257,90.403645,cantonment,dhaka,dhaka,38.6,35.9,33.2,176,3.5,78.0,9.0,60.0,46.0,2,25856,57190,47363,104553,121.0,4.0,41208,71.2,63,10,5,5,27,53,25,8,assault
12,47,2,0,0,23.727967,90.370565,hazaribagh,dhaka,dhaka,27.7,22.7,17.8,353,19.3,82.0,6.0,68.0,36.0,3,28441,64678,53378,118056,121.0,4.2,39385,71.6,58,11,7,4,34,66,33,13,kidnap
5,20,2,0,0,23.719012,90.383385,buet,dhaka,dhaka,35.4,30.5,25.6,143,1.4,69.0,10.0,17.0,42.0,1,7939,18955,16037,34992,118.0,4.4,19508,53.1,9,1,1,2,7,17,4,0,rape
6,25,6,1,4,23.754249,90.357001,mohammadpur,dhaka,dhaka,30.3,27.0,23.7,353,17.1,82.0,9.0,53.0,38.0,2,16832,37230,32250,69480,115.0,4.1,26460,70.1,28,5,3,5,26,50,15,8,assault
8,32,5,1,2,23.793295,90.443723,badda,dhaka,dhaka,32.5,29.7,26.9,176,8.3,73.0,8.0,78.0,40.0,2,15664,36523,30684,67207,119.0,4.3,26456,76.3,55,12,5,7,14,38,28,9,robbery
5,21,2,0,1,23.724485,90.483566,demra,dhaka,dhaka,36.8,32.1,27.4,116,0.7,51.0,9.0,11.0,42.0,1,22724,58795,48227,107022,122.0,4.7,36456,61.3,37,10,4,1,18,45,23,7,rape
7,26,0,0,2,23.812792,90.411151,cantonment,dhaka,dhaka,37.5,33.7,30.0,116,1.0,63.0,10.0,24.0,44.0,2,28407,62440,52793,115233,118.0,4.1,58484,70.4,75,18,5,6,39,77,39,3,robbery
5,19,6,1,4,23.78942,90.337649,gabtoli,dhaka,dhaka,32.4,27.9,23.4,356,7.3,78.0,7.0,75.0,40.0,1,17971,42806,37005,79811,116.0,4.4,50311,68.6,59,10,1,6,24,48,30,7,assault
4,17,5,1,4,23.731211,90.496913,demra,dhaka,dhaka,35.1,32.2,29.3,386,24.9,90.0,5.0,76.0,44.0,1,14056,35192,30367,65559,116.0,4.7,34358,67.1,28,9,4,3,13,22,13,6,murder
7,30,5,1,1,23.87664,90.266119,dhaka university,dhaka,dhaka,39.0,34.7,30.5,356,5.2,84.0,7.0,48.0,47.0,2,35839,79543,68518,148061,116.0,4.1,50368,64.4,76,18,8,5,32,85,33,20,assault
1,3,0,0,0,23.720259,90.388781,chawkbazar,dhaka,dhaka,29.3,26.0,22.7,353,13.6,84.0,8.0,67.0,38.0,3,6032,15084,12964,28048,116.0,4.6,15188,64.6,18,5,1,5,8,8,5,0,kidnap
4,15,5,1,0,23.925297,90.308884,ashulia,dhaka,dhaka,33.4,28.6,23.8,308,24.7,94.0,7.0,98.0,43.0,1,18615,42732,34475,77207,124.0,4.1,41656,54.3,22,5,3,0,14,17,9,1,murder
3,14,6,1,2,23.784935,90.430862,gulshan,dhaka,dhaka,28.2,25.4,22.6,176,17.6,77.0,6.0,65.0,36.0,1,16406,36615,30286,66901,121.0,4.1,39274,74.0,42,8,6,3,24,42,12,6,robbery
3,13,1,0,3,23.774387,90.409144,gulshan,dhaka,dhaka,31.5,27.0,22.5,353,19.9,87.0,7.0,43.0,40.0,1,17686,43930,37977,81907,116.0,4.6,32735,71.5,30,5,3,0,20,38,15,2,kidnap
9,38,5,1,1,23.767357,90.350158,mohammadpur,dhaka,dhaka,39.5,35.6,31.6,356,18.2,89.0,9.0,70.0,48.0,2,16465,37361,31870,69231,117.0,4.2,42083,60.7,19,3,1,1,6,22,11,2,assault
7,29,6,1,3,23.720961,90.427631,aftabnagar,dhaka,dhaka,30.4,25.8,21.2,116,0.7,55.0,10.0,6.0,36.0,2,28554,69550,56473,126023,123.0,4.4,67875,79.8,65,19,4,2,28,68,27,14,robbery
7,29,2,0,4,23.77189,90.350941,mohammadpur,dhaka,dhaka,32.9,29.7,26.4,116,0.1,63.0,8.0,25.0,39.0,2,22066,56173,48506,104679,116.0,4.7,35889,76.0,54,7,5,2,24,56,25,16,robbery
2,9,6,1,1,23.741161,90.357634,hazaribagh,dhaka,dhaka,29.6,26.3,22.9,116,0.5,67.0,10.0,36.0,36.0,3,17002,41776,33560,75336,124.0,4.4,30848,66.0,32,9,1,4,15,36,17,8,rape
2,9,5,1,2,23.768468,90.316832,gabtoli,dhaka,dhaka,31.9,27.8,23.7,113,0.3,62.0,9.0,15.0,38.0,3,38103,98425,80604,179029,122.0,4.7,68393,71.8,82,21,5,3,41,69,44,16,robbery
5,18,4,0,3,23.729748,90.359396,hazaribagh,dhaka,dhaka,35.0,31.0,27.1,353,14.6,78.0,8.0,60.0,43.0,1,12631,32850,27210,60060,121.0,4.8,23696,55.1,23,2,1,0,7,23,4,2,kidnap
1,5,5,1,4,23.914492,90.321491,ashulia,dhaka,dhaka,34.8,30.2,25.7,143,1.8,69.0,10.0,8.0,42.0,3,21562,48791,40470,89261,121.0,4.1,34809,56.0,31,12,3,4,14,26,14,6,kidnap
9,34,6,1,1,23.768336,90.408022,rampura,dhaka,dhaka,32.9,28.3,23.7,353,9.5,81.0,6.0,50.0,41.0,2,19131,49262,41816,91078,118.0,4.8,36663,64.4,27,6,8,2,17,37,19,10,assault
10,39,1,0,4,23.772322,90.434993,rampura,dhaka,dhaka,31.2,27.7,24.2,176,14.6,86.0,6.0,46.0,40.0,2,36852,86491,69502,155993,124.0,4.2,58674,69.5,100,13,15,8,46,98,42,21,robbery
8,33,6,1,2,23.760403,90.3544,mohammadpur,dhaka,dhaka,37.8,34.4,30.9,356,14.9,70.0,6.0,67.0,45.0,2,16093,36092,29724,65816,121.0,4.1,31608,76.7,27,7,3,3,15,21,20,7,assault
9,34,5,1,0,23.707268,90.506339,demra,dhaka,dhaka,34.3,31.0,27.7,359,16.5,81.0,6.0,82.0,42.0,2,13190,32682,28390,61072,115.0,4.6,25716,56.1,24,1,2,3,8,23,8,1,murder
6,22,6,1,4,23.915814,90.317595,ashulia,dhaka,dhaka,28.4,24.0,19.5,308,33.1,85.0,8.0,93.0,37.0,2,18061,42722,35319,78041,121.0,4.3,31622,57.3,22,7,3,1,13,27,11,7,murder
10,41,0,0,1,23.711936,90.414403,bangshal,dhaka,dhaka,31.7,27.8,24.0,116,1.0,56.0,8.0,31.0,37.0,2,16937,38369,32621,70990,118.0,4.2,38991,72.1,30,6,3,1,12,26,13,5,rape
8,33,0,0,0,23.72489,90.340068,hazaribagh,dhaka,dhaka,29.7,27.2,24.6,143,0.5,57.0,8.0,9.0,35.0,2,16647,37304,31920,69224,117.0,4.2,34417,74.7,32,8,2,0,14,31,16,4,kidnap
5,21,4,0,2,23.792943,90.324832,gabtoli,dhaka,dhaka,32.1,27.6,23.2,113,1.0,57.0,8.0,10.0,38.0,1,28192,67068,56711,123779,118.0,4.4,67557,74.0,76,17,9,5,45,65,41,14,robbery
5,18,6,1,1,23.736654,90.387288,buet,dhaka,dhaka,36.6,33.2,29.8,356,8.7,88.0,9.0,77.0,45.0,1,21471,55052,47167,102219,117.0,4.8,40007,65.7,37,5,7,1,20,45,24,5,assault
10,42,3,0,1,23.703585,90.384113,chawkbazar,dhaka,dhaka,31.9,28.3,24.7,308,20.1,91.0,5.0,75.0,41.0,2,7861,17173,14331,31504,120.0,4.0,12383,61.5,13,3,1,2,8,12,1,0,bodyfound
5,22,6,1,2,23.729336,90.372041,hazaribagh,dhaka,dhaka,37.1,34.8,32.6,176,11.3,80.0,8.0,52.0,45.0,1,16761,37119,30526,67645,122.0,4.0,30391,65.9,26,10,5,1,10,28,13,6,assault
2,7,1,0,3,23.825452,90.418912,cantonment,dhaka,dhaka,30.2,27.4,24.7,116,1.5,59.0,8.0,12.0,36.0,3,13396,34537,28198,62735,122.0,4.7,33715,84.1,57,5,11,7,15,47,24,11,robbery
7,30,4,0,1,23.712695,90.478326,demra,dhaka,dhaka,32.9,27.9,22.9,386,25.8,92.0,5.0,92.0,42.0,2,14295,31401,26976,58377,116.0,4.1,33695,61.0,21,3,2,2,10,26,10,4,bodyfound
10,40,0,0,4,23.721761,90.394763,bangshal,dhaka,dhaka,35.3,31.6,27.8,116,2.0,56.0,10.0,23.0,41.0,2,27152,67436,53955,121391,125.0,4.5,44276,55.1,37,10,4,1,13,30,15,6,rape
7,29,5,1,4,23.717461,90.397197,bangshal,dhaka,dhaka,32.7,28.5,24.2,359,22.0,81.0,6.0,74.0,41.0,2,22021,52452,42461,94913,124.0,4.3,49054,56.5,36,6,3,1,19,31,15,6,murder
10,42,6,1,3,23.743698,90.407504,aftabnagar,dhaka,dhaka,31.7,26.8,22.0,113,1.6,63.0,9.0,27.0,38.0,2,16490,36419,29982,66401,121.0,4.0,32689,74.8,27,8,1,3,10,35,15,5,robbery
4,16,6,1,2,23.780754,90.34117,gabtoli,dhaka,dhaka,39.5,37.1,34.6,353,18.3,80.0,7.0,79.0,48.0,1,17678,42338,34463,76801,123.0,4.3,29537,73.8,38,5,4,5,23,44,24,9,assault
8,30,6,1,4,23.767217,90.466799,badda,dhaka,dhaka,34.6,31.0,27.3,308,33.2,83.0,6.0,87.0,43.0,2,10209,25780,21297,47077,121.0,4.6,29620,60.5,15,1,1,1,11,13,7,1,murder
5,21,0,0,1,23.912488,90.297882,ashulia,dhaka,dhaka,28.1,24.6,21.2,308,19.9,81.0,7.0,99.0,36.0,1,23428,52575,45640,98215,115.0,4.2,34462,47.8,26,7,2,0,12,27,7,1,bodyfound
